codigoEmenda,ano,tipoEmenda,autor,nomeAutor,numeroEmenda,localidadeDoGasto,funcao,subfuncao,valorEmpenhado,valorLiquidado,valorPago,valorRestoInscrito,valorRestoCancelado,valorRestoPago
202443400007,2024,Emenda Individual - Transferências com Finalidade Definida,DAYANY BITTENCOURT,DAYANY BITTENCOURT,0007,CEARÁ (UF),Cultura,Difusão cultural,"100.000,00","0,00","0,00","0,00","0,00","0,00"
202438990003,2024,Emenda Individual - Transferências com Finalidade Definida,ADRIANA VENTURA,ADRIANA VENTURA,0003,SÃO PAULO (UF),Desporto e lazer,Desporto comunitário,"100.000,00","0,00","0,00","0,00","0,00","0,00"
202443680023,2024,Emenda Individual - Transferências com Finalidade Definida,ERIKA HILTON,ERIKA HILTON,0023,SÃO PAULO (UF),Educação,Ensino superior,"100.000,00","100.000,00","0,00","0,00","0,00","0,00"
202443420022,2024,Emenda Individual - Transferências com Finalidade Definida,DELEGADA ADRIANA ACCORSI,DELEGADA ADRIANA ACCORSI,0022,GOIÁS (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","100.000,00","0,00","0,00","0,00","0,00","0,00"
202427150015,2024,Emenda Individual - Transferências com Finalidade Definida,RUY CARNEIRO,RUY CARNEIRO,0015,Nacional,Segurança pública,Policiamento,"100.000,00","0,00","0,00","0,00","0,00","0,00"
202441160001,2024,Emenda Individual - Transferências com Finalidade Definida,MARCEL VAN HATTEM,MARCEL VAN HATTEM,0001,RIO GRANDE DO SUL (UF),Saúde,Atenção básica,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202443960011,2024,Emenda Individual - Transferências com Finalidade Definida,IZA ARRUDA,IZA ARRUDA,0011,PERNAMBUCO (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","100.000,00","0,00","0,00","0,00","0,00","0,00"
202443440002,2024,Emenda Individual - Transferências com Finalidade Definida,DELEGADA KATARINA,DELEGADA KATARINA,0002,SERGIPE (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202440460008,2024,Emenda Individual - Transferências com Finalidade Definida,MAURO BENEVIDES FILHO,MAURO BENEVIDES FILHO,0008,CEARÁ (UF),Desporto e lazer,Desporto comunitário,"100.000,00","0,00","0,00","0,00","0,00","0,00"
202417750010,2024,Emenda Individual - Transferências com Finalidade Definida,JANDIRA FEGHALI,JANDIRA FEGHALI,0010,Nacional,Direitos da cidadania,"Direitos individuais, coletivos e difusos","100.000,00","0,00","0,00","0,00","0,00","0,00"
202431600013,2024,Emenda Individual - Transferências com Finalidade Definida,CELSO RUSSOMANNO,CELSO RUSSOMANNO,0013,SÃO PAULO (UF),Cultura,Difusão cultural,"100.000,00","0,00","0,00","0,00","0,00","0,00"
202430410003,2024,Emenda Individual - Transferências com Finalidade Definida,ALIEL MACHADO,ALIEL MACHADO,0003,PARANÁ (UF),Assistência social,Alimentação e nutrição,"100.000,00","0,00","0,00","0,00","0,00","0,00"
202417750024,2024,Emenda Individual - Transferências com Finalidade Definida,JANDIRA FEGHALI,JANDIRA FEGHALI,0024,Nacional,Gestão ambiental,Formação de recursos humanos,"100.000,00","0,00","0,00","0,00","0,00","0,00"
202435970010,2024,Emenda Individual - Transferências com Finalidade Definida,ALBERTO MOURAO,ALBERTO MOURAO,0010,SÃO PAULO (UF),Assistência social,Assistência comunitária,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202443840001,2024,Emenda Individual - Transferências com Finalidade Definida,GILVAN DA FEDERAL,GILVAN DA FEDERAL,0001,ESPÍRITO SANTO (UF),Assistência social,Assistência comunitária,"100.000,00","0,00","0,00","0,00","0,00","0,00"
202442290015,2024,Emenda Individual - Transferências com Finalidade Definida,ELY SANTOS,ELY SANTOS,0015,SÃO PAULO (UF),Saúde,Assistência hospitalar e ambulatorial,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202437300008,2024,Emenda Individual - Transferências com Finalidade Definida,MIGUEL LOMBARDI,MIGUEL LOMBARDI,0008,PARANÁ (UF),Assistência social,Assistência comunitária,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202440660003,2024,Emenda Individual - Transferências com Finalidade Definida,SARGENTO FAHUR,SARGENTO FAHUR,0003,PARANÁ (UF),Educação,Educação básica,"100.000,00","0,00","0,00","0,00","0,00","0,00"
202444620001,2024,Emenda Individual - Transferências Especiais,ROBERTA ROMA,ROBERTA ROMA,0001,BAHIA (UF),Encargos especiais,Outras transferências,"100.000,00","0,00","0,00","0,00","0,00","0,00"
202442760012,2024,Emenda Individual - Transferências com Finalidade Definida,ROGERIO MARINHO,ROGERIO MARINHO,0012,RIO GRANDE DO NORTE (UF),Assistência social,Assistência comunitária,"100.000,00","0,00","0,00","0,00","0,00","0,00"
202436910022,2024,Emenda Individual - Transferências com Finalidade Definida,JOAO DANIEL,JOAO DANIEL,0022,SERGIPE (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","100.000,00","0,00","0,00","0,00","0,00","0,00"
202439260004,2024,Emenda Individual - Transferências com Finalidade Definida,CAPITAO ALBERTO NETO,CAPITAO ALBERTO NETO,0004,Nacional,Transporte,Normatização e fiscalização,"100.000,00","52.323,29","68.916,13","0,00","0,00","0,00"
202443570003,2024,Emenda Individual - Transferências com Finalidade Definida,DIMAS GADELHA,DIMAS GADELHA,0003,Nacional,Educação,Ensino superior,"100.000,00","99.212,50","99.212,50","0,00","0,00","0,00"
202412770008,2024,Emenda Individual - Transferências com Finalidade Definida,WELLINGTON ROBERTO,WELLINGTON ROBERTO,0008,Nacional,Saúde,Assistência hospitalar e ambulatorial,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202491620017,2024,Emenda Individual - Transferências Especiais,ROBERIO MONTEIRO,ROBERIO MONTEIRO,0017,MORADA NOVA - CE,Encargos especiais,Outras transferências,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202429730021,2024,Emenda Individual - Transferências com Finalidade Definida,PAULAO,PAULAO,0021,ALAGOAS (UF),Assistência social,Assistência comunitária,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202414030020,2024,Emenda Individual - Transferências com Finalidade Definida,LEONARDO MONTEIRO,LEONARDO MONTEIRO,0020,Nacional,Saúde,Difusão do conhecimento científico e tecnológico,"100.000,00","0,00","0,00","0,00","0,00","0,00"
202439240016,2024,Emenda Individual - Transferências Especiais,JUNIO AMARAL,JUNIO AMARAL,0016,MINAS GERAIS (UF),Encargos especiais,Outras transferências,"100.000,00","0,00","0,00","0,00","0,00","0,00"
202433320007,2024,Emenda Individual - Transferências com Finalidade Definida,RICARDO BARROS,RICARDO BARROS,0007,Nacional,Saúde,Assistência hospitalar e ambulatorial,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202439130009,2024,Emenda Individual - Transferências com Finalidade Definida,ANDRE FERREIRA,ANDRE FERREIRA,0009,PERNAMBUCO (UF),Saúde,Assistência hospitalar e ambulatorial,"100.000,00","0,00","0,00","0,00","0,00","0,00"
202439780002,2024,Emenda Individual - Transferências com Finalidade Definida,EUCLYDES PETTERSEN,EUCLYDES PETTERSEN,0002,MINAS GERAIS (UF),Saúde,Atenção básica,"100.000,00","0,00","0,00","0,00","0,00","0,00"
202440290010,2024,Emenda Individual - Transferências com Finalidade Definida,LAFAYETTE DE ANDRADA,LAFAYETTE DE ANDRADA,0010,Nacional,Defesa nacional,Desenvolvimento científico,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202419600015,2024,Emenda Individual - Transferências com Finalidade Definida,RUBENS OTONI,RUBENS OTONI,0015,Nacional,Trabalho,Desenvolvimento científico,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202431760007,2024,Emenda Individual - Transferências com Finalidade Definida,DILCEU SPERAFICO,DILCEU SPERAFICO,0007,Nacional,Agricultura,Desenvolvimento tecnológico e engenharia,"100.000,00","28.294,35","0,00","0,00","0,00","0,00"
202444620014,2024,Emenda Individual - Transferências com Finalidade Definida,ROBERTA ROMA,ROBERTA ROMA,0014,BAHIA (UF),Assistência social,Assistência comunitária,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202442290014,2024,Emenda Individual - Transferências com Finalidade Definida,ELY SANTOS,ELY SANTOS,0014,SÃO PAULO (UF),Saúde,Assistência hospitalar e ambulatorial,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202445120013,2024,Emenda Individual - Transferências com Finalidade Definida,SAULO PEDROSO,SAULO PEDROSO,0013,SÃO PAULO (UF),Assistência social,Assistência comunitária,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202444650014,2024,Emenda Individual - Transferências com Finalidade Definida,ROBINSON FARIA,ROBINSON FARIA,0014,CEARÁ-MIRIM - RN,Assistência social,Assistência comunitária,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202444550009,2024,Emenda Individual - Transferências com Finalidade Definida,REGINETE BISPO,REGINETE BISPO,0009,RIO GRANDE DO SUL (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","100.000,00","0,00","0,00","0,00","0,00","0,00"
202431350005,2024,Emenda Individual - Transferências com Finalidade Definida,ARLINDO CHINAGLIA,ARLINDO CHINAGLIA,0005,SÃO PAULO (UF),Educação,Ensino superior,"100.000,00","0,00","0,00","0,00","0,00","0,00"
202444620015,2024,Emenda Individual - Transferências com Finalidade Definida,ROBERTA ROMA,ROBERTA ROMA,0015,Nacional,Assistência social,Assistência comunitária,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202443420014,2024,Emenda Individual - Transferências com Finalidade Definida,DELEGADA ADRIANA ACCORSI,DELEGADA ADRIANA ACCORSI,0014,Nacional,Trabalho,Desenvolvimento científico,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202414030012,2024,Emenda Individual - Transferências com Finalidade Definida,LEONARDO MONTEIRO,LEONARDO MONTEIRO,0012,Nacional,Cultura,Difusão cultural,"100.000,00","0,00","0,00","0,00","0,00","0,00"
202439600015,2024,Emenda Individual - Transferências com Finalidade Definida,DR. FREDERICO,DR. FREDERICO,0015,MINAS GERAIS (UF),Assistência social,Assistência comunitária,"100.000,00","0,00","0,00","0,00","0,00","0,00"
202420830005,2024,Emenda Individual - Transferências com Finalidade Definida,ANDRE FIGUEIREDO,ANDRE FIGUEIREDO,0005,CEARÁ (UF),Defesa nacional,Normatização e fiscalização,"100.000,00","100.000,00","0,00","0,00","0,00","0,00"
202432990012,2024,Emenda Individual - Transferências com Finalidade Definida,MENDONCA FILHO,MENDONCA FILHO,0012,PERNAMBUCO (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","100.000,00","0,00","0,00","0,00","0,00","0,00"
202444730004,2024,Emenda Individual - Transferências com Finalidade Definida,SAMUEL VIANA,SAMUEL VIANA,0004,MINAS GERAIS (UF),Assistência social,Assistência comunitária,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202428120009,2024,Emenda Individual - Transferências com Finalidade Definida,PR. MARCO FELICIANO,PR. MARCO FELICIANO,0009,SÃO PAULO (UF),Saúde,Assistência hospitalar e ambulatorial,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202436910003,2024,Emenda Individual - Transferências com Finalidade Definida,JOAO DANIEL,JOAO DANIEL,0003,SERGIPE (UF),Organização agrária,Promoção da produção agropecuária,"100.000,00","0,00","0,00","0,00","0,00","0,00"
202437990005,2024,Emenda Individual - Transferências com Finalidade Definida,ROMARIO,ROMARIO,0005,RIO DE JANEIRO (UF),Saúde,Atenção básica,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202419970008,2024,Emenda Individual - Transferências com Finalidade Definida,VICENTINHO,VICENTINHO,0008,Nacional,Assistência social,Assistência comunitária,"100.000,00","0,00","0,00","0,00","0,00","0,00"
202444620010,2024,Emenda Individual - Transferências com Finalidade Definida,ROBERTA ROMA,ROBERTA ROMA,0010,BAHIA (UF),Saúde,Assistência hospitalar e ambulatorial,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202444650003,2024,Emenda Individual - Transferências com Finalidade Definida,ROBINSON FARIA,ROBINSON FARIA,0003,RIO GRANDE DO NORTE (UF),Desporto e lazer,Desporto comunitário,"100.000,00","0,00","0,00","0,00","0,00","0,00"
202443400006,2024,Emenda Individual - Transferências com Finalidade Definida,DAYANY BITTENCOURT,DAYANY BITTENCOURT,0006,CEARÁ (UF),Assistência social,Assistência comunitária,"100.000,00","80.000,00","80.000,00","0,00","0,00","0,00"
202428120011,2024,Emenda Individual - Transferências com Finalidade Definida,PR. MARCO FELICIANO,PR. MARCO FELICIANO,0011,SÃO PAULO (UF),Saúde,Assistência hospitalar e ambulatorial,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202444650011,2024,Emenda Individual - Transferências Especiais,ROBINSON FARIA,ROBINSON FARIA,0011,NATAL - RN,Encargos especiais,Outras transferências,"100.000,00","0,00","0,00","0,00","0,00","0,00"
202427150020,2024,Emenda Individual - Transferências com Finalidade Definida,RUY CARNEIRO,RUY CARNEIRO,0020,PARAÍBA (UF),Defesa nacional,Normatização e fiscalização,"100.000,00","0,00","0,00","0,00","0,00","0,00"
202429240015,2024,Emenda Individual - Transferências com Finalidade Definida,STEFANO AGUIAR,STEFANO AGUIAR,0015,IBITIÚRA DE MINAS - MG,Assistência social,Assistência comunitária,"100.000,00","0,00","0,00","0,00","0,00","0,00"
202428120010,2024,Emenda Individual - Transferências com Finalidade Definida,PR. MARCO FELICIANO,PR. MARCO FELICIANO,0010,SÃO PAULO (UF),Saúde,Assistência hospitalar e ambulatorial,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202439310006,2024,Emenda Individual - Transferências com Finalidade Definida,CARLOS VERAS,CARLOS VERAS,0006,PERNAMBUCO (UF),Trabalho,Fomento ao trabalho,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202439130004,2024,Emenda Individual - Transferências com Finalidade Definida,ANDRE FERREIRA,ANDRE FERREIRA,0004,PERNAMBUCO (UF),Assistência social,Assistência comunitária,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202443210003,2024,Emenda Individual - Transferências com Finalidade Definida,CASTRO NETO,CASTRO NETO,0003,PIAUÍ (UF),Gestão ambiental,Preservação e conservação ambiental,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202428120008,2024,Emenda Individual - Transferências com Finalidade Definida,PR. MARCO FELICIANO,PR. MARCO FELICIANO,0008,SÃO PAULO (UF),Saúde,Assistência hospitalar e ambulatorial,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202441710018,2024,Emenda Individual - Transferências com Finalidade Definida,ROSANA VALLE,ROSANA VALLE,0018,Nacional,Defesa nacional,Desenvolvimento científico,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202436920014,2024,Emenda Individual - Transferências Especiais,JOAQUIM PASSARINHO,JOAQUIM PASSARINHO,0014,PARÁ (UF),Encargos especiais,Outras transferências,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202438050010,2024,Emenda Individual - Transferências com Finalidade Definida,WELLINGTON FAGUNDES,WELLINGTON FAGUNDES,0010,MATO GROSSO (UF),Transporte,Transporte rodoviário,"100.000,00","0,00","0,00","0,00","0,00","0,00"
202435970005,2024,Emenda Individual - Transferências com Finalidade Definida,ALBERTO MOURAO,ALBERTO MOURAO,0005,SÃO PAULO (UF),Assistência social,Assistência comunitária,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202430680007,2024,Emenda Individual - Transferências com Finalidade Definida,CARLOS HENRIQUE GAGUIM,CARLOS HENRIQUE GAGUIM,0007,TOCANTINS (UF),Saúde,Assistência hospitalar e ambulatorial,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202444410012,2024,Emenda Individual - Transferências Especiais,PASTOR DINIZ,PASTOR DINIZ,0012,RORAIMA (UF),Encargos especiais,Outras transferências,"100.000,00","0,00","0,00","0,00","0,00","0,00"
202443090003,2024,Emenda Individual - Transferências com Finalidade Definida,ATILA LIRA,ATILA LIRA,0003,PIAUÍ (UF),Assistência social,Assistência comunitária,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202442580011,2024,Emenda Individual - Transferências com Finalidade Definida,ALFREDINHO,ALFREDINHO,0011,SÃO PAULO (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","100.000,00","0,00","0,00","0,00","0,00","0,00"
202428260021,2024,Emenda Individual - Transferências com Finalidade Definida,ERIKA KOKAY,ERIKA KOKAY,0021,DISTRITO FEDERAL (UF),Direitos da cidadania,"Direitos individuais, coletivos e difusos","100.000,00","0,00","0,00","0,00","0,00","0,00"
202436940001,2024,Emenda Individual - Transferências com Finalidade Definida,JORGE SOLLA,JORGE SOLLA,0001,BAHIA (UF),Saúde,Desenvolvimento científico,"100.000,00","10.000,00","0,00","0,00","0,00","0,00"
202444030003,2024,Emenda Individual - Transferências com Finalidade Definida,JULIO ARCOVERDE,JULIO ARCOVERDE,0003,PIAUÍ (UF),Assistência social,Assistência comunitária,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202441020005,2024,Emenda Individual - Transferências com Finalidade Definida,HELIO LOPES,HELIO LOPES,0005,Nacional,Saúde,Atenção básica,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202441830006,2024,Emenda Individual - Transferências com Finalidade Definida,MARCELO CASTRO,MARCELO CASTRO,0006,PIAUÍ (UF),Gestão ambiental,Preservação e conservação ambiental,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202443420013,2024,Emenda Individual - Transferências com Finalidade Definida,DELEGADA ADRIANA ACCORSI,DELEGADA ADRIANA ACCORSI,0013,GOIÁS (UF),Cultura,Difusão cultural,"100.000,00","0,00","0,00","0,00","0,00","0,00"
202437170009,2024,Emenda Individual - Transferências com Finalidade Definida,MARCIO ALVINO,MARCIO ALVINO,0009,POÁ - SP,Assistência social,Assistência comunitária,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202443330003,2024,Emenda Individual - Transferências com Finalidade Definida,DAL BARRETO,DAL BARRETO,0003,BAHIA (UF),Saúde,Assistência hospitalar e ambulatorial,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202431870008,2024,Emenda Individual - Transferências com Finalidade Definida,FELIPE CARRERAS,FELIPE CARRERAS,0008,Nacional,Saúde,Assistência hospitalar e ambulatorial,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202440680002,2024,Emenda Individual - Transferências com Finalidade Definida,SIDNEY LEITE,SIDNEY LEITE,0002,MANAUS - AM,Assistência social,Assistência comunitária,"100.000,00","100.000,00","100.000,00","0,00","0,00","0,00"
202441900001,2024,Emenda Individual - Transferências com Finalidade Definida,JOSEILDO RAMOS,JOSEILDO RAMOS,0001,Nacional,Cultura,Difusão cultural,"100.000,00","0,00","0,00","0,00","0,00","0,00"
202439130008,2024,Emenda Individual - Transferências com Finalidade Definida,ANDRE FERREIRA,ANDRE FERREIRA,0008,PERNAMBUCO (UF),Saúde,Assistência hospitalar e ambulatorial,"100.000,00","0,00","0,00","0,00","0,00","0,00"
